localhour,use,temperature,cloud_cover,wind_speed,GH,is_weekday,month,hour,use_hour,use_week,ac,ac_hour,ac_week
2016-01-08 00:00:00,0.1715833333333333,50.62,0.17,2.71,-2.7223,1,1.0,0.0,0.1639,0.1498833333333333,0.0,0.0,0.0
2016-01-08 01:00:00,0.14221666666666666,49.06,0.15,2.29,-1.88293,1,1.0,1.0,0.1715833333333333,0.2147,0.0,0.0,0.0
2016-01-08 02:00:00,0.1481,47.83,0.13,3.21,-2.06407,1,1.0,2.0,0.14221666666666666,0.2998333333333333,0.0,0.0,0.0
2016-01-08 03:00:00,0.16985,46.86,0.08,2.22,-2.11499,1,1.0,3.0,0.1481,0.2627,0.0,0.0,0.0
2016-01-08 04:00:00,0.17041666666666666,45.89,0.08,1.21,-2.3816900000000003,1,1.0,4.0,0.16985,0.1621,0.0,0.0,0.0
2016-01-08 05:00:00,0.14295,46.02,0.13,2.18,-1.84323,1,1.0,5.0,0.17041666666666666,0.2954166666666666,0.0,0.0,0.0
2016-01-08 06:00:00,0.3588,45.42,0.21,2.74,-2.04171,1,1.0,6.0,0.14295,0.42285,0.0,0.0,0.0
2016-01-08 07:00:00,0.6797666666666666,45.25,0.29,2.52,-1.87128,1,1.0,7.0,0.3588,0.8512333333333331,0.0,0.0,0.0
2016-01-08 08:00:00,0.47035,46.18,0.2,1.07,44.695,1,1.0,8.0,0.6797666666666666,1.1234333333333333,0.32394733553258664,0.0,0.0
2016-01-08 09:00:00,0.3448666666666666,48.91,0.2,1.04,200.065,1,1.0,9.0,0.47035,0.6563333333333332,1.5027713236242268,0.32394733553258664,0.08307425708749366
2016-01-08 10:00:00,0.14311666666666664,51.99,0.83,1.02,417.158,1,1.0,10.0,0.3448666666666666,0.4614166666666666,3.210992758502223,1.5027713236242268,0.4113721264699126
2016-01-08 11:00:00,0.16946666666666665,55.57,0.87,2.1,718.319,1,1.0,11.0,0.14311666666666664,0.4237,4.391813800681518,3.210992758502223,0.3213061855728509
2016-01-08 12:00:00,0.1691833333333333,60.05,0.4,4.03,477.962,1,1.0,12.0,0.16946666666666665,0.5697166666666666,2.43365992137409,4.391813800681518,0.23457517267784486
2016-01-08 13:00:00,0.14275,61.63,0.4,3.96,460.8130000000001,1,1.0,13.0,0.1691833333333333,0.8266166666666666,2.2271076143159423,2.43365992137409,0.2649890320074589
2016-01-08 14:00:00,0.1434333333333333,62.8,0.37,3.02,317.875,1,1.0,14.0,0.14275,0.3832833333333333,1.272065173751013,2.2271076143159423,0.28555578469387977
2016-01-08 15:00:00,0.1682333333333333,63.67,0.2,2.97,183.556,1,1.0,15.0,0.1434333333333333,0.7856,0.603929709562198,1.272065173751013,0.8129302061717937
2016-01-08 16:00:00,0.1684,63.98,0.26,2.35,173.593,1,1.0,16.0,0.1682333333333333,0.6538833333333331,0.8059084064129786,0.603929709562198,0.015444166396585
2016-01-08 17:00:00,0.19691666666666666,63.02,0.28,1.71,76.5486,1,1.0,17.0,0.1684,0.66985,0.5356902322862644,0.8059084064129786,0.0
2016-01-08 18:00:00,3.3912166666666668,60.52,0.24,0.48,-0.985291,1,1.0,18.0,0.19691666666666666,0.6983833333333332,0.0,0.5356902322862644,0.0
2016-01-08 19:00:00,3.6950833333333333,58.16,0.16,0.26,-3.35366,1,1.0,19.0,3.3912166666666668,0.49655,0.0,0.0,0.0
2016-01-08 20:00:00,0.42915,55.61,0.11,0.82,-2.92939,1,1.0,20.0,3.6950833333333333,0.4727166666666666,0.0,0.0,0.0
2016-01-08 21:00:00,0.2747333333333333,55.71,0.36,2.13,-2.94151,1,1.0,21.0,0.42915,0.7291,0.0,0.0,0.0
2016-01-08 22:00:00,0.21853333333333327,55.53,0.5,2.62,-2.72099,1,1.0,22.0,0.2747333333333333,0.2724166666666666,0.0,0.0,0.0
2016-01-08 23:00:00,0.13521666666666665,55.39,0.35,5.08,-2.72138,1,1.0,23.0,0.21853333333333327,0.14616666666666664,0.0,0.0,0.0
2016-01-09 00:00:00,0.17061666666666664,54.77,0.65,5.57,-2.72138,0,1.0,0.0,0.13521666666666665,0.14966666666666664,0.0,0.0,0.0
2016-01-09 01:00:00,0.16825,54.17,0.4,4.35,-1.70653,0,1.0,1.0,0.17061666666666664,0.2472833333333333,0.0,0.0,0.0
2016-01-09 02:00:00,0.16031666666666666,52.12,0.2,4.93,-2.72138,0,1.0,2.0,0.16825,0.19753333333333328,0.0,0.0,0.0
2016-01-09 03:00:00,0.1395833333333333,50.85,0.03,4.69,-2.78983,0,1.0,3.0,0.16031666666666666,0.26595,0.0,0.0,0.0
2016-01-09 04:00:00,0.15796666666666664,49.08,0.02,4.8,-2.7223,0,1.0,4.0,0.1395833333333333,0.2597166666666666,0.0,0.0,0.0
2016-01-09 05:00:00,0.16825,47.68,0.02,5.45,-3.05721,0,1.0,5.0,0.15796666666666664,0.19745,0.0,0.0,0.0
2016-01-09 06:00:00,0.3793,46.28,0.03,5.81,-3.32412,0,1.0,6.0,0.16825,0.69375,0.0,0.0,0.0
2016-01-09 07:00:00,0.6679166666666666,44.94,0.09,7.16,-3.04661,0,1.0,7.0,0.3793,0.6982166666666666,0.0,0.0,0.0
